time,seconds_elapsed,z,y,x
1775728221171890000,0.149889892578125,2.770888566970825,-9.53779125213623,-1.7276179790496826
1775728221190418700,0.168418701171875,2.115255117416382,-9.068798065185547,-1.9836499691009521
1775728221208947500,0.186947509765625,1.667797327041626,-8.556734085083008,-2.7804598808288574
1775728221227476200,0.205476318359375,2.0961127281188965,-10.066604614257812,-2.4095723628997803
1775728221246005000,0.2240048828125,2.3976082801818848,-9.863214492797852,-1.919043779373169
1775728221264533800,0.24253369140625,2.1056840419769287,-9.114261627197266,-1.8472590446472168
1775728221283062500,0.2610625,2.548356056213379,-8.855836868286133,-2.2636101245880127
1775728221301591000,0.279591064453125,3.074777126312256,-8.951549530029297,-2.6632115840911865
1775728221320119800,0.298119873046875,3.160918712615967,-8.906085968017578,-2.306680917739868
1775728221338648600,0.316648681640625,3.108276605606079,-10.183853149414062,-2.2301106452941895
1775728221357177300,0.33517724609375,2.823530673980713,-9.640682220458984,-1.5433706045150757
1775728221375706000,0.3537060546875,1.9645073413848877,-8.80798053741455,-2.4430718421936035
1775728221394234600,0.372234619140625,1.2945170402526855,-9.58325481414795,-2.775674343109131
1775728221412763400,0.390763427734375,2.562713146209717,-9.008976936340332,-2.03629207611084
1775728221431292200,0.409292236328125,2.445464849472046,-8.95394229888916,-1.8687944412231445
1775728221449821000,0.427821044921875,2.1894326210021973,-9.257830619812012,-2.2468605041503906
1775728221468349700,0.446349609375,2.4885356426239014,-9.291330337524414,-2.392822742462158
1775728221486878500,0.46487841796875,2.313859462738037,-9.198010444641113,-2.620140790939331
1775728221505407000,0.483406982421875,2.170290231704712,-9.399007797241211,-2.368894338607788
1775728221523935700,0.501935791015625,2.2540390491485596,-9.138189315795898,-2.163111686706543
1775728221542464500,0.520464599609375,1.8975083827972412,-9.384650230407715,-2.359323024749756
1775728221560993300,0.5389931640625,2.3186452388763428,-9.219545364379883,-2.234896421432495
1775728221579522000,0.55752197265625,2.062613010406494,-9.269794464111328,-2.2540390491485596
1775728221598050800,0.57605078125,2.400001049041748,-9.257830619812012,-2.194218397140503
1775728221616579300,0.594579345703125,2.579462766647339,-9.353543281555176,-2.172683000564575
1775728221635108000,0.613108154296875,2.1990039348602295,-9.126225471496582,-2.297109842300415
1775728221653636900,0.631636962890625,2.0171494483947754,-9.200403213500977,-2.1822543144226074
1775728221672165600,0.65016552734375,2.366501569747925,-9.403793334960938,-2.2995026111602783
1775728221690694400,0.6686943359375,2.122433662414551,-9.214759826660156,-2.4598217010498047
